ticket_id,customer_id,issue_type,resolution_time_minutes,resolved,support_date
2972,17951,account,102,False,2025-01-28
2973,20706,refund,56,True,2025-01-09
2974,15366,account,719,True,2025-06-21
2975,41921,refund,36,True,2025-01-12
2976,11100,product_question,443,False,2025-04-30
2977,13576,product_question,753,True,2025-04-21
2978,45824,product_question,245,True,2025-09-25
2979,40643,account,35,False,2025-05-14
2980,23703,delivery_delay,742,True,2025-04-21
2981,35687,delivery_delay,456,False,2025-03-22
2982,44902,delivery_delay,820,False,2025-07-10
2983,14203,refund,751,True,2025-04-08
2984,25104,account,319,True,2025-07-12
2985,15275,refund,587,False,2025-08-12
2986,21397,account,871,True,2025-06-26
2987,25484,delivery_delay,644,True,2025-05-22
2988,36851,refund,191,True,2025-12-25
2989,5005,product_question,228,False,2025-08-14
2990,45733,delivery_delay,403,False,2025-04-22
2991,15473,product_question,734,False,2025-04-25
2992,36841,delivery_delay,616,False,2025-08-31
2993,15713,refund,106,True,2025-05-21
2994,17534,refund,618,False,2025-03-22
2995,7191,account,293,True,2025-02-06
2996,17827,product_question,624,True,2025-11-01
2997,17883,delivery_delay,431,True,2025-02-04
2998,39492,delivery_delay,919,True,2025-05-19
2999,14239,account,674,True,2025-01-13
3000,37789,account,219,True,2025-07-28
3001,22329,refund,146,True,2025-02-13
3002,33313,account,366,True,2025-04-09
3003,30718,account,187,True,2025-07-22
3004,31870,product_question,965,True,2025-07-08
3005,35760,delivery_delay,446,False,2025-11-13
3006,26106,product_question,149,True,2025-03-24
3007,15648,account,309,False,2025-04-23
3008,35593,delivery_delay,178,True,2025-08-23
3009,30429,account,294,True,2025-02-11
3010,5605,refund,788,True,2025-02-17
3011,9836,product_question,922,False,2025-09-28
3012,15233,product_question,894,True,2025-04-09
3013,17102,refund,686,False,2025-05-19
3014,47237,account,209,False,2025-02-25
3015,7009,delivery_delay,862,True,2025-01-24
3016,44128,account,465,False,2025-01-20
3017,5720,account,691,True,2025-08-13
3018,27102,refund,690,False,2025-05-29
3019,31773,delivery_delay,529,True,2025-11-01
3020,14767,product_question,386,True,2025-10-09
3021,19758,product_question,203,False,2025-09-10
3022,21535,account,338,True,2025-06-08
3023,20117,refund,787,False,2025-12-08
3024,40412,refund,133,True,2025-07-23
3025,35949,account,594,True,2025-09-28
3026,23208,account,271,True,2025-07-26
3027,39663,account,383,True,2025-01-05
3028,25005,account,967,False,2025-11-09
3029,13063,delivery_delay,589,False,2025-11-12
3030,28968,product_question,242,False,2025-03-23
3031,35654,account,210,False,2025-08-02
3032,34839,product_question,359,False,2025-06-21
3033,27883,product_question,297,True,2025-04-25
3034,45815,product_question,394,True,2025-01-29
3035,37751,account,423,True,2025-12-04
3036,159,product_question,492,False,2025-06-28
3037,43811,refund,908,False,2025-04-03
3038,5417,account,274,True,2025-11-04
3039,13534,refund,273,True,2025-07-04
3040,20373,refund,87,True,2025-07-18
3041,17628,account,852,False,2025-04-08
3042,43679,account,166,True,2025-09-16
3043,6598,product_question,6,True,2025-04-25
3044,28331,account,808,False,2025-04-08
3045,27978,account,997,False,2025-03-25
3046,8539,product_question,238,True,2025-01-13
3047,30314,refund,626,False,2025-04-18
3048,31716,delivery_delay,979,False,2025-08-31
3049,7779,account,50,True,2025-05-27
3050,19604,product_question,821,False,2025-02-02
3051,8880,account,859,False,2025-08-29
3052,5194,delivery_delay,319,False,2025-01-21
3053,30990,product_question,66,False,2025-10-31
3054,5718,refund,110,False,2025-11-04
3055,5561,account,365,True,2025-01-20
3056,22602,delivery_delay,801,True,2025-09-30
3057,34430,account,72,True,2025-04-23
3058,9985,delivery_delay,639,True,2025-11-12
3059,20351,product_question,601,True,2025-10-15
3060,48720,product_question,510,True,2025-05-02
3061,878,product_question,353,False,2025-05-03
3062,12499,product_question,763,False,2025-07-02
3063,36808,account,930,True,2025-02-27
3064,8897,delivery_delay,809,True,2025-11-12
3065,297,delivery_delay,539,False,2025-04-20
3066,9447,product_question,143,False,2025-12-21
3067,3517,delivery_delay,224,True,2025-04-13
3068,22423,delivery_delay,259,False,2025-05-09
3069,8356,refund,399,False,2025-11-30
3070,39396,account,168,False,2025-12-21
3071,45460,delivery_delay,917,False,2025-10-06
3072,45633,account,537,True,2025-06-15
3073,35341,delivery_delay,793,False,2025-08-05
3074,44686,account,359,False,2025-11-27
3075,2822,account,573,True,2025-12-28
3076,3784,delivery_delay,598,False,2025-03-26
3077,39764,delivery_delay,385,True,2025-06-28
3078,29331,account,16,True,2025-09-13
3079,26389,product_question,800,True,2025-06-08
3080,16764,account,604,True,2025-12-17
3081,39678,refund,58,False,2025-06-29
3082,7306,refund,914,False,2025-03-17
3083,46650,delivery_delay,368,True,2025-12-06
3084,37063,refund,215,False,2025-07-09
3085,7190,account,865,True,2025-08-31
3086,48831,delivery_delay,415,True,2025-04-18
3087,32339,refund,119,False,2025-10-12
3088,26430,refund,41,True,2025-10-06
3089,19899,delivery_delay,875,True,2025-01-12
3090,26842,delivery_delay,476,True,2025-11-19
3091,41981,refund,266,False,2025-03-06
3092,40331,account,603,False,2025-04-03
3093,25439,account,652,False,2025-01-30
3094,29939,refund,946,False,2025-11-12
3095,30717,account,266,True,2025-10-24
3096,5296,delivery_delay,734,False,2025-10-05
3097,5424,account,992,False,2025-06-24
3098,49987,account,747,False,2025-09-06
3099,8128,product_question,353,False,2025-12-14
3100,5306,refund,325,True,2025-11-27
3101,47766,delivery_delay,696,True,2025-05-30
3102,34338,product_question,231,False,2025-09-14
3103,2852,refund,220,False,2025-07-04
3104,9696,account,814,False,2025-10-17
3105,48960,account,482,False,2025-07-22
3106,17278,product_question,506,True,2025-10-02
3107,32159,delivery_delay,840,False,2025-09-18
3108,46361,refund,980,True,2025-12-14
3109,15391,delivery_delay,167,True,2025-10-30
3110,38445,refund,928,False,2025-01-09
3111,21256,refund,218,True,2025-03-30
3112,19788,product_question,710,False,2025-08-24
3113,14518,delivery_delay,798,False,2025-12-07
3114,34516,refund,473,False,2025-05-11
3115,13596,product_question,928,False,2025-11-30
3116,30601,delivery_delay,377,True,2025-12-29
3117,34981,product_question,21,False,2025-04-23
3118,49112,refund,727,False,2025-05-02
3119,39463,account,971,True,2025-09-18
3120,11683,account,239,True,2025-02-05
3121,1504,refund,47,False,2025-04-05
3122,45789,account,403,True,2025-05-05
3123,22423,account,155,True,2025-05-27
3124,47026,refund,118,True,2025-05-29
3125,14848,product_question,151,True,2025-11-04
3126,36391,account,445,False,2025-12-18
3127,39273,product_question,387,True,2025-11-13
3128,39561,delivery_delay,403,True,2025-12-31
3129,18822,delivery_delay,509,True,2025-04-07
3130,46083,delivery_delay,150,True,2025-05-23
3131,32614,refund,844,False,2025-11-03
3132,28346,delivery_delay,863,False,2025-04-09
3133,7299,delivery_delay,432,False,2025-10-23
3134,20357,account,759,False,2025-09-03
3135,42099,delivery_delay,628,False,2025-03-01
3136,24233,account,971,True,2025-10-01
3137,33206,refund,979,False,2025-03-02
3138,8314,account,209,False,2025-12-11
3139,11399,refund,553,False,2025-07-19
3140,47419,product_question,897,False,2025-02-08
3141,27747,delivery_delay,708,True,2025-03-12
3142,42057,product_question,642,True,2025-07-08
3143,15066,product_question,93,False,2025-07-07
3144,746,delivery_delay,426,False,2025-05-14
3145,20227,product_question,461,False,2025-12-16
3146,5505,product_question,987,False,2025-02-10
3147,24524,delivery_delay,90,False,2025-12-22
3148,7762,product_question,403,False,2025-04-26
3149,41783,account,73,False,2025-04-28
3150,30250,product_question,413,False,2025-06-21
3151,13326,product_question,145,True,2025-04-03
3152,43825,product_question,383,True,2025-05-24
3153,10704,delivery_delay,181,False,2025-09-30
3154,41169,refund,834,False,2025-05-03
3155,14161,product_question,482,False,2025-08-04
3156,48798,product_question,71,False,2025-03-14
3157,29356,product_question,322,False,2025-12-22
3158,24488,refund,930,True,2025-03-11
3159,49213,account,968,True,2025-08-01
3160,47758,account,487,False,2025-12-15
3161,30324,product_question,884,True,2025-10-12
3162,35912,refund,463,False,2025-04-25
3163,26966,refund,389,False,2025-05-29
3164,23303,product_question,496,False,2025-06-04
3165,15939,product_question,369,False,2025-07-02
3166,34833,delivery_delay,60,True,2025-08-23
3167,47627,refund,404,True,2025-07-09
3168,32562,account,549,True,2025-06-08
3169,38492,refund,781,True,2025-04-01
3170,20370,product_question,916,False,2025-08-20
3171,14970,delivery_delay,291,False,2025-02-02
3172,21239,refund,945,False,2025-11-18
3173,34249,product_question,170,False,2025-12-23
3174,41502,account,975,True,2025-05-05
3175,44420,account,771,True,2025-06-23
3176,32274,refund,914,False,2025-06-04
3177,2494,delivery_delay,729,True,2025-03-06
3178,18020,account,70,False,2025-04-20
3179,12463,product_question,661,True,2025-10-08
3180,49002,refund,25,False,2025-09-11
3181,22383,account,818,True,2025-02-06
3182,42855,account,380,True,2025-07-07
3183,42324,refund,882,False,2025-03-08
3184,31107,refund,623,False,2025-02-16
3185,42389,delivery_delay,493,False,2025-08-02
3186,9652,refund,439,False,2025-04-19
3187,17913,refund,413,True,2025-04-27
3188,47667,refund,294,True,2025-11-29
3189,40704,product_question,736,True,2025-12-03
3190,23379,refund,794,False,2025-08-07
3191,45199,refund,711,False,2025-07-27
3192,18041,refund,460,True,2025-06-16
3193,6060,account,690,False,2025-06-18
3194,25968,account,853,True,2025-03-28
3195,36753,account,993,True,2025-11-18
3196,28803,account,740,False,2025-10-20
3197,22187,account,243,False,2025-04-19
3198,19714,delivery_delay,978,True,2025-12-24
3199,19703,product_question,49,False,2025-01-01
3200,38536,delivery_delay,652,True,2025-09-30
3201,26435,refund,89,True,2025-05-11
3202,35005,product_question,738,False,2025-03-20
3203,18451,product_question,39,False,2025-11-10
3204,22932,delivery_delay,174,True,2025-04-28
3205,13254,refund,668,True,2025-01-23
3206,11451,product_question,185,True,2025-04-16
3207,41336,delivery_delay,244,True,2025-05-17
3208,34205,account,520,False,2025-12-24
3209,14566,delivery_delay,845,False,2025-09-11
3210,9642,refund,990,True,2025-03-06
3211,11806,account,950,False,2025-07-18
3212,11086,product_question,659,True,2025-03-29
3213,36484,delivery_delay,416,True,2025-06-04
3214,34212,delivery_delay,141,True,2025-11-12
3215,4705,refund,779,True,2025-10-01
3216,10354,delivery_delay,505,True,2025-02-11
3217,10662,account,440,True,2025-04-22
3218,43697,product_question,411,False,2025-08-28
3219,13783,account,147,False,2025-05-14
3220,18630,account,634,True,2025-04-24
3221,30066,refund,433,True,2025-10-23
3222,20849,refund,701,False,2025-05-27
3223,6820,account,367,True,2025-11-20
3224,32136,product_question,675,True,2025-02-03
3225,37186,delivery_delay,380,True,2025-03-31
3226,48538,delivery_delay,636,False,2025-09-27
3227,32826,account,900,True,2025-11-27
3228,186,delivery_delay,809,False,2025-09-17
3229,46381,refund,499,False,2025-03-30
3230,14590,refund,779,True,2025-07-28
3231,37779,refund,142,True,2025-07-22
3232,25090,account,543,False,2025-12-13
3233,15029,product_question,210,False,2025-08-13
3234,8405,product_question,958,True,2025-09-07
3235,26238,refund,104,False,2025-07-16
3236,33536,account,194,False,2025-02-02
3237,22955,delivery_delay,381,True,2025-12-02
3238,18863,account,384,True,2025-09-22
3239,46904,delivery_delay,484,True,2025-05-11
3240,5205,product_question,539,True,2025-02-23
3241,12948,delivery_delay,199,False,2025-06-23
3242,40399,delivery_delay,530,False,2025-06-26
3243,22795,delivery_delay,117,True,2025-01-12
3244,35936,account,337,True,2025-02-11
3245,4920,refund,300,True,2025-08-20
3246,17312,delivery_delay,459,False,2025-07-07
3247,49639,product_question,7,False,2025-03-14
3248,19358,refund,866,False,2025-10-26
3249,49028,delivery_delay,724,False,2025-02-06
3250,44915,refund,716,False,2025-07-07
3251,838,refund,696,False,2025-04-18
3252,27885,delivery_delay,93,False,2025-08-14
3253,30206,delivery_delay,350,True,2025-10-27
3254,17206,product_question,56,False,2025-03-09
3255,36939,refund,471,False,2025-10-13
3256,9565,delivery_delay,309,True,2025-12-04
3257,7821,delivery_delay,204,True,2025-01-23
3258,45293,account,198,False,2025-12-31
3259,3827,delivery_delay,157,True,2025-06-27
3260,37268,product_question,439,False,2025-08-18
3261,5922,delivery_delay,952,True,2025-07-01
3262,6737,product_question,62,False,2025-12-27
3263,16813,refund,944,False,2025-10-26
3264,2632,refund,622,True,2025-09-20
3265,39079,delivery_delay,425,False,2025-04-04
3266,42589,refund,407,False,2025-02-23
3267,35016,delivery_delay,654,False,2025-08-10
3268,34511,account,683,True,2025-05-27
3269,26222,product_question,573,False,2025-07-04
3270,9207,product_question,931,True,2025-04-15
3271,13798,delivery_delay,331,True,2025-06-09
3272,35581,product_question,264,True,2025-09-21
3273,27354,product_question,121,True,2025-07-24
3274,25794,product_question,219,True,2025-03-06
3275,10697,account,49,False,2025-01-05
3276,44079,refund,390,True,2025-12-18
3277,3151,refund,249,True,2025-02-11
3278,24502,product_question,793,True,2025-08-08
3279,21547,product_question,214,False,2025-10-15
3280,6618,account,996,False,2025-10-27
3281,32657,delivery_delay,372,False,2025-10-07
3282,9743,product_question,257,True,2025-06-19
3283,47504,account,595,False,2025-04-30
3284,10498,refund,153,True,2025-08-16
3285,23980,account,491,True,2025-11-27
3286,32672,delivery_delay,639,True,2025-05-12
3287,14791,account,382,False,2025-11-11
3288,39088,refund,812,True,2025-04-30
3289,37736,product_question,91,True,2025-09-30
3290,33852,delivery_delay,438,True,2025-12-13
3291,42402,account,53,False,2025-07-13
3292,48214,product_question,890,False,2025-09-24
3293,19555,account,227,True,2025-12-24
3294,14353,product_question,593,True,2025-04-23
3295,37087,product_question,855,False,2025-02-15
3296,11843,refund,914,False,2025-05-14
3297,49673,product_question,386,True,2025-04-09
3298,3933,account,417,True,2025-12-25
3299,6954,delivery_delay,811,False,2025-03-28
3300,29474,product_question,340,True,2025-10-08
3301,23529,delivery_delay,304,False,2025-12-28
3302,47264,account,295,True,2025-12-28
3303,1740,product_question,493,True,2025-11-27
3304,14456,account,254,False,2025-05-25
3305,18112,refund,505,True,2025-05-26
3306,27645,product_question,244,True,2025-04-25
3307,8512,delivery_delay,232,True,2025-06-06
3308,26191,refund,689,False,2025-03-08
3309,40956,refund,723,True,2025-07-04
3310,22307,delivery_delay,495,True,2025-09-08
3311,31684,account,951,True,2025-10-18
3312,362,refund,756,True,2025-02-28
3313,25985,account,903,False,2025-10-28
3314,26935,account,552,False,2025-07-24
3315,30688,product_question,517,True,2025-12-09
3316,4726,product_question,366,True,2025-10-06
3317,21031,refund,809,True,2025-12-29
3318,47027,product_question,116,True,2025-05-29
3319,36821,product_question,953,False,2025-07-08
3320,2991,delivery_delay,921,True,2025-12-21
3321,45096,refund,106,False,2025-11-10
3322,4675,delivery_delay,248,True,2025-06-18
3323,5037,refund,6,True,2025-10-22
3324,41739,delivery_delay,175,True,2025-01-23
3325,24431,account,228,True,2025-02-19
3326,47907,refund,165,False,2025-12-06
3327,6264,refund,617,True,2025-03-15
3328,34085,account,61,True,2025-08-15
3329,21703,account,364,True,2025-06-20
3330,13468,account,401,False,2025-04-10
3331,13947,refund,195,True,2025-02-05
3332,1499,account,595,False,2025-10-10
3333,32636,product_question,755,False,2025-04-05
3334,7512,account,910,True,2025-07-12
3335,6963,delivery_delay,982,True,2025-03-03
3336,41037,delivery_delay,671,False,2025-10-16
3337,38296,account,399,True,2025-07-01
3338,6742,account,834,False,2025-07-17
3339,6411,product_question,386,True,2025-02-17
3340,46192,refund,976,True,2025-08-22
3341,33180,account,362,False,2025-09-30
3342,9295,product_question,911,False,2025-12-27
3343,48167,refund,998,True,2025-06-01
3344,34428,delivery_delay,215,False,2025-02-04
3345,34863,account,427,True,2025-09-05
3346,19919,account,46,True,2025-09-04
3347,32031,refund,389,False,2025-02-01
3348,48798,product_question,613,True,2025-12-09
3349,36316,delivery_delay,48,False,2025-08-02
3350,7196,product_question,718,False,2025-03-17
3351,44454,refund,652,False,2025-12-01
3352,48709,delivery_delay,61,True,2025-01-08
3353,1568,delivery_delay,617,False,2025-09-22
3354,41301,delivery_delay,152,False,2025-02-27
3355,47204,delivery_delay,217,False,2025-09-20
3356,23298,delivery_delay,522,False,2025-09-06
3357,12119,delivery_delay,783,True,2025-02-10
3358,3628,account,652,True,2025-07-16
3359,38213,refund,705,False,2025-06-14
3360,44203,delivery_delay,877,False,2025-11-01
3361,35627,account,581,False,2025-06-05
3362,10899,refund,960,True,2025-10-22
3363,47485,product_question,739,False,2025-04-21
3364,44168,refund,719,False,2025-12-27
3365,44284,delivery_delay,759,True,2025-08-26
3366,22544,account,85,False,2025-08-23
3367,13648,account,723,False,2025-12-25
3368,26743,delivery_delay,755,False,2025-01-14
3369,31922,refund,851,True,2025-08-21
3370,5899,product_question,416,False,2025-06-21
3371,12598,account,520,False,2025-02-16
3372,48124,account,206,True,2025-12-26
3373,34657,product_question,425,False,2025-12-18
3374,46769,product_question,569,False,2025-08-31
3375,32072,product_question,173,False,2025-12-14
3376,19114,product_question,461,False,2025-03-15
3377,49835,product_question,64,True,2025-01-18
3378,18013,product_question,225,True,2025-02-06
3379,4454,refund,369,True,2025-05-13
3380,26968,product_question,331,True,2025-07-14
3381,49157,delivery_delay,838,False,2025-05-17
3382,31419,refund,69,False,2025-11-19
3383,41889,refund,801,False,2025-11-01
3384,37766,product_question,43,True,2025-02-18
3385,39290,product_question,993,True,2025-03-16
3386,15690,account,570,False,2025-02-09
3387,40471,refund,415,True,2025-10-20
3388,9378,delivery_delay,970,True,2025-02-01
3389,1876,product_question,63,False,2025-02-12
3390,42717,delivery_delay,604,True,2025-12-25
3391,1067,account,347,True,2025-06-18
3392,28954,delivery_delay,960,True,2025-07-27
3393,22048,product_question,528,True,2025-11-04
3394,42787,account,183,False,2025-04-29
3395,45423,refund,178,True,2025-07-02
3396,8717,delivery_delay,853,True,2025-02-03
3397,2018,refund,753,False,2025-03-18
3398,39429,account,72,True,2025-08-27
3399,14015,account,194,False,2025-03-23
3400,38921,product_question,241,False,2025-08-11
3401,29212,delivery_delay,909,True,2025-04-21
3402,47479,refund,801,True,2025-10-15
3403,18581,account,729,True,2025-07-31
3404,29813,product_question,940,True,2025-09-10
3405,34402,account,437,False,2025-01-27
3406,4664,refund,781,True,2025-04-09
3407,1680,product_question,213,True,2025-07-10
3408,18243,account,633,False,2025-03-11
3409,12593,refund,454,False,2025-03-01
3410,44962,account,445,True,2025-08-06
3411,46125,delivery_delay,574,False,2025-06-06
3412,39292,account,52,False,2025-11-05
3413,3356,delivery_delay,813,False,2025-08-09
3414,13403,product_question,271,True,2025-11-18
3415,42914,delivery_delay,808,False,2025-01-13
3416,49777,product_question,339,True,2025-04-04
3417,2706,account,969,False,2025-11-12
3418,26954,product_question,197,True,2025-09-01
3419,21233,delivery_delay,154,False,2025-05-22
3420,39583,product_question,684,False,2025-08-29
3421,784,product_question,25,False,2025-09-09
3422,41894,account,32,False,2025-06-14
3423,43189,refund,462,True,2025-04-01
3424,6358,product_question,745,True,2025-08-21
3425,27944,refund,345,True,2025-12-15
3426,39519,product_question,661,True,2025-03-12
3427,32755,account,823,False,2025-10-04
3428,35151,delivery_delay,746,False,2025-07-17
3429,44813,product_question,191,True,2025-04-10
3430,23756,refund,623,True,2025-05-01
3431,17253,refund,806,True,2025-04-30
3432,22313,account,446,True,2025-06-06
3433,956,account,512,True,2025-03-23
3434,23805,product_question,804,True,2025-09-10
3435,17869,delivery_delay,220,False,2025-08-23
3436,34817,product_question,313,False,2025-02-09
3437,49068,delivery_delay,980,True,2025-11-20
3438,35647,account,609,True,2025-08-08
3439,27072,account,354,True,2025-03-11
3440,16519,account,157,False,2025-10-31
3441,17188,refund,897,True,2025-09-01
3442,3843,account,633,True,2025-10-28
3443,24387,product_question,651,True,2025-07-02
3444,12539,product_question,713,True,2025-06-10
3445,47235,refund,826,False,2025-12-26
3446,8044,delivery_delay,269,False,2025-08-10
3447,5523,account,43,True,2025-04-09
3448,26468,delivery_delay,615,False,2025-08-28
3449,32719,account,452,True,2025-01-14
3450,11856,account,610,True,2025-06-14
3451,20012,refund,607,True,2025-08-12
3452,958,product_question,255,True,2025-04-24
3453,13366,refund,775,True,2025-01-18
3454,11906,delivery_delay,409,False,2025-03-29
3455,25102,account,611,True,2025-09-01
3456,32514,delivery_delay,491,True,2025-12-02
3457,10816,product_question,607,False,2025-03-17
3458,12954,product_question,805,True,2025-07-15
3459,2121,product_question,38,False,2025-10-20
3460,22591,refund,849,False,2025-12-14
3461,16398,account,583,True,2025-11-13
3462,45859,delivery_delay,533,False,2025-11-11
3463,5736,delivery_delay,430,True,2025-04-22
3464,38758,delivery_delay,353,False,2025-12-09
3465,19597,account,778,True,2025-10-26
3466,20608,delivery_delay,915,False,2025-04-28
3467,48310,refund,67,False,2025-04-26
3468,30217,account,614,False,2025-11-14
3469,10825,delivery_delay,192,False,2025-01-08
3470,2763,refund,409,True,2025-09-29
3471,24911,delivery_delay,536,True,2025-12-24
3472,43576,delivery_delay,391,False,2025-06-01
3473,15645,product_question,239,True,2025-08-23
3474,30430,refund,68,True,2025-01-18
3475,9572,delivery_delay,203,False,2025-08-01
3476,29803,refund,454,False,2025-09-08
3477,15577,delivery_delay,910,True,2025-12-04
3478,46249,product_question,50,False,2025-07-22
3479,30141,account,707,True,2025-01-10
3480,33577,account,612,False,2025-12-13
3481,7773,account,254,False,2025-10-01
3482,14005,product_question,479,False,2025-07-20
3483,24067,product_question,301,True,2025-06-18
3484,283,refund,586,False,2025-03-23
3485,13588,delivery_delay,847,False,2025-10-13
3486,49343,delivery_delay,552,False,2025-09-14
3487,8301,account,270,True,2025-04-18
3488,3821,refund,889,False,2025-07-07
3489,25306,product_question,792,False,2025-04-06
3490,11163,delivery_delay,551,True,2025-01-20
3491,4252,product_question,953,False,2025-11-21
3492,33048,product_question,63,True,2025-06-19
3493,24451,product_question,263,False,2025-01-13
3494,32978,refund,313,True,2025-09-15
3495,9724,account,606,True,2025-04-12
3496,3812,delivery_delay,30,False,2025-12-01
3497,26961,account,700,False,2025-06-20
3498,28443,delivery_delay,299,True,2025-04-18
3499,37711,product_question,824,True,2025-08-13
3500,42291,account,69,False,2025-12-08
3501,47002,refund,513,False,2025-06-12
3502,32332,delivery_delay,919,False,2025-08-16
3503,38329,delivery_delay,983,False,2025-12-31
3504,42518,refund,49,True,2025-10-29
3505,35868,account,144,True,2025-12-26
3506,25178,refund,94,False,2025-06-09
3507,24371,product_question,894,True,2025-02-21
3508,48912,product_question,462,True,2025-04-25
3509,14765,product_question,439,False,2025-12-05
3510,2351,account,767,False,2025-05-08
3511,8644,refund,738,False,2025-05-28
3512,7896,delivery_delay,787,False,2025-10-28
3513,29956,account,485,False,2025-11-28
3514,30859,product_question,15,False,2025-11-28
3515,37562,product_question,116,False,2025-01-30
3516,30446,refund,701,False,2025-07-04
3517,11713,account,101,False,2025-02-09
3518,31004,account,211,False,2025-07-18
3519,2986,delivery_delay,322,True,2025-01-21
3520,42182,account,7,False,2025-10-24
3521,19823,refund,272,True,2025-09-16
3522,14160,refund,229,True,2025-03-28
3523,39057,delivery_delay,828,False,2025-09-13
3524,2551,account,508,True,2025-03-29
3525,14121,refund,194,False,2025-12-31
3526,18563,account,822,False,2025-07-06
3527,19694,account,268,True,2025-12-09
3528,14387,product_question,697,False,2025-11-23
3529,49469,product_question,901,False,2025-11-12
3530,7233,account,344,False,2025-09-27
3531,630,account,10,True,2025-01-28
3532,30362,delivery_delay,622,False,2025-01-22
3533,12685,product_question,12,False,2025-07-28
3534,18845,refund,847,False,2025-06-23
3535,29449,refund,566,True,2025-06-29
3536,3760,product_question,369,False,2025-12-23
3537,25877,refund,113,False,2025-02-02
3538,18515,refund,201,True,2025-08-23
3539,19918,product_question,261,False,2025-06-23
3540,49336,delivery_delay,196,True,2025-09-25
3541,31979,account,947,True,2025-06-05
3542,40417,delivery_delay,683,False,2025-07-18
3543,21760,product_question,683,True,2025-08-03
3544,14621,refund,620,True,2025-04-29
3545,44574,delivery_delay,692,True,2025-08-23
3546,26818,product_question,409,True,2025-07-16
3547,24683,account,35,True,2025-12-10
3548,29293,delivery_delay,901,True,2025-08-05
3549,37620,refund,808,True,2025-07-09
3550,13816,delivery_delay,372,False,2025-10-12
3551,23625,product_question,116,False,2025-02-04
3552,13717,product_question,809,True,2025-09-02
3553,45895,refund,281,False,2025-07-16
3554,31289,delivery_delay,200,True,2025-12-09
3555,6530,product_question,234,True,2025-12-10
3556,925,product_question,743,False,2025-12-05
3557,39709,refund,340,False,2025-08-06
3558,35354,product_question,647,False,2025-01-30
3559,39799,product_question,786,False,2025-07-11
3560,41964,delivery_delay,972,True,2025-04-12
3561,23213,product_question,405,False,2025-06-17
3562,8860,delivery_delay,642,True,2025-08-04
3563,14824,product_question,415,True,2025-08-28
3564,7292,refund,992,False,2025-05-16
3565,25869,product_question,583,False,2025-01-07
3566,16652,account,509,True,2025-03-15
3567,41376,product_question,35,True,2025-08-19
3568,4149,product_question,973,False,2025-05-15
3569,47368,refund,168,True,2025-10-15
3570,46990,product_question,97,False,2025-11-02
3571,19200,refund,803,True,2025-02-26
3572,35523,delivery_delay,910,True,2025-05-15
3573,27525,account,960,True,2025-07-05
3574,19662,refund,122,False,2025-12-13
3575,45302,delivery_delay,270,False,2025-06-02
3576,19842,product_question,320,False,2025-03-27
3577,2957,delivery_delay,239,False,2025-08-05
3578,41686,product_question,141,True,2025-11-01
3579,35054,delivery_delay,734,False,2025-09-12
3580,1697,product_question,456,False,2025-06-09
3581,25371,delivery_delay,265,True,2025-06-29
3582,21557,delivery_delay,339,True,2025-04-15
3583,27043,delivery_delay,109,False,2025-01-23
3584,32998,refund,205,False,2025-06-25
3585,32665,delivery_delay,795,False,2025-08-26
3586,42437,refund,964,True,2025-04-30
3587,45502,delivery_delay,286,False,2025-11-19
3588,28516,delivery_delay,319,False,2025-02-15
3589,43462,account,894,True,2025-08-23
3590,13733,refund,635,True,2025-12-18
3591,43643,refund,225,False,2025-09-11
3592,21400,refund,140,False,2025-03-17
3593,24106,delivery_delay,160,True,2025-12-10
3594,30657,product_question,13,False,2025-12-02
3595,16416,delivery_delay,188,True,2025-11-07
3596,25079,account,983,True,2025-08-27
3597,41491,delivery_delay,788,True,2025-04-15
3598,43641,product_question,299,False,2025-04-01
3599,23238,refund,101,False,2025-03-31
3600,5892,refund,872,True,2025-09-14
3601,39693,delivery_delay,756,True,2025-05-15
3602,39147,product_question,624,False,2025-02-05
3603,28853,refund,413,False,2025-01-21
3604,26041,delivery_delay,212,False,2025-07-07
3605,1938,account,569,True,2025-04-06
3606,28165,delivery_delay,776,False,2025-06-16
3607,5808,product_question,66,False,2025-01-12
3608,45688,delivery_delay,572,True,2025-12-11
3609,23336,delivery_delay,390,False,2025-01-17
3610,9852,refund,724,True,2025-06-02
3611,12461,refund,546,True,2025-08-09
3612,28562,account,451,True,2025-02-23
3613,35454,refund,781,False,2025-08-12
3614,28989,refund,234,False,2025-01-08
3615,26567,account,931,True,2025-04-04
3616,47655,refund,204,True,2025-10-30
3617,35101,account,406,False,2025-04-30
3618,20575,account,732,True,2025-12-23
3619,44914,product_question,147,False,2025-07-09
3620,7192,delivery_delay,298,True,2025-01-05
3621,12461,product_question,240,False,2025-09-26
3622,45402,product_question,852,True,2025-12-28
3623,40586,refund,12,False,2025-10-19
3624,21800,account,962,True,2025-08-06
3625,35141,delivery_delay,946,False,2025-12-22
3626,27632,delivery_delay,461,True,2025-01-08
3627,33466,account,702,True,2025-02-24
3628,49519,refund,592,False,2025-03-28
3629,5773,delivery_delay,548,True,2025-08-21
3630,37287,refund,822,False,2025-03-05
3631,21702,product_question,642,False,2025-12-09
3632,11155,account,821,False,2025-03-31
3633,39383,product_question,652,True,2025-10-10
3634,45334,delivery_delay,360,False,2025-11-11
3635,25894,account,65,False,2025-03-11
3636,43809,account,867,False,2025-11-18
